AGE,MARRIAGE,PAY_1,PAY_2,PAY_3,TARGET
37,2,0,0,0,0
34,2,0,0,0,0
38,2,0,0,0,0
38,2,0,0,0,0
32,2,1,2,0,0
34,2,0,0,0,0
40,2,0,0,2,0
39,1,0,0,0,0
35,2,0,0,0,0
34,1,0,0,0,0
33,1,0,0,0,0
35,1,0,0,0,0
37,2,0,0,0,0
43,2,1,0,0,0
39,2,0,0,0,0
40,2,0,0,0,0
37,1,0,0,0,0
35,1,0,0,0,0
35,2,1,0,0,0
40,2,0,0,0,0
31,1,0,0,0,0
38,2,0,0,0,0
37,2,0,0,0,0
43,1,0,0,0,0
39,1,0,0,0,0
38,2,0,0,0,0
42,2,0,0,0,0
40,2,0,0,0,0
39,2,0,0,0,0
38,2,0,0,0,0
38,1,0,0,0,0
41,1,0,0,0,0
39,2,0,0,0,0
38,2,0,0,0,0
40,2,0,0,0,0
38,1,0,0,0,0
27,1,1,3,2,0
40,2,0,0,0,0
40,1,0,0,0,0
36,2,1,0,0,0
41,1,0,0,0,0
35,1,1,0,0,0
39,2,0,0,0,0
37,2,2,0,0,0
40,1,0,0,0,0
34,1,0,0,0,0
36,1,0,0,0,0
40,2,0,0,0,0
39,2,0,0,0,0
41,1,0,0,0,0
37,2,0,0,0,0
37,1,0,0,2,0
35,1,0,0,0,0
31,1,0,0,0,0
36,2,1,3,4,0
43,2,0,0,0,0
36,2,0,0,0,0
38,2,1,2,2,0
37,2,0,0,0,0
38,1,0,0,0,0
38,2,0,0,0,0
39,2,0,0,0,0
42,1,0,0,0,0
33,2,0,0,0,0
33,2,0,0,0,0
38,1,0,0,0,0
33,2,2,0,0,0
39,1,0,0,0,0
30,1,0,0,0,0
41,1,0,0,0,0
44,1,0,0,2,0
37,1,0,0,0,0
29,1,0,0,0,0
36,2,0,0,0,0
35,1,1,2,2,0
36,1,0,0,0,0
41,2,0,0,0,0
41,1,0,0,0,0
36,2,0,0,0,0
42,1,0,0,0,0
39,1,1,0,0,0
37,2,0,0,0,0
42,1,0,0,0,0
41,2,0,0,0,0
33,2,0,0,0,0
39,1,0,0,0,0
36,2,1,0,0,0
37,1,0,0,0,0
36,2,1,0,0,0
39,1,0,0,0,0
39,2,0,0,0,0
36,2,0,0,0,0
40,2,0,0,0,0
35,2,1,0,0,0
39,1,0,0,0,0
41,2,0,0,0,0
40,2,0,0,0,0
41,2,0,0,0,0
32,2,0,0,0,0
39,2,0,0,0,0
38,1,1,0,0,0
38,2,2,0,0,0
35,2,0,0,0,0
36,1,0,0,0,0
38,2,0,0,0,0
41,1,0,0,2,0
39,2,0,0,0,0
38,2,0,0,0,0
34,1,0,0,0,0
39,2,0,0,0,0
40,2,1,0,0,0
42,2,0,0,0,0
39,2,1,2,0,0
42,2,0,0,0,0
34,2,1,2,0,0
38,2,0,0,0,0
37,2,0,0,0,0
36,2,0,0,0,0
37,1,0,0,0,0
34,2,0,0,0,0
37,1,0,0,0,0
33,2,0,0,0,0
32,1,0,0,0,0
36,2,0,0,0,0
30,2,0,0,0,0
35,2,0,0,0,0
36,1,0,0,0,0
37,2,0,0,0,0
31,1,0,0,0,0
34,1,0,0,0,0
33,1,1,2,0,0
35,1,0,0,0,0
40,2,0,0,0,0
40,2,1,2,2,0
38,1,2,0,0,0
30,1,0,0,0,0
41,1,1,0,0,0
39,2,0,0,0,0
37,2,0,0,0,0
37,2,0,0,0,0
32,1,0,0,0,0
38,1,0,0,0,0
33,1,0,0,0,0
40,2,0,0,0,0
45,2,1,0,0,0
35,2,0,0,0,0
38,1,1,0,0,0
32,2,0,0,0,0
37,2,0,0,0,0
39,1,0,0,0,0
38,2,0,0,0,0
40,1,0,0,0,0
38,1,0,0,0,0
39,1,1,0,0,0
39,1,0,0,0,0
40,2,0,0,0,0
36,1,0,0,0,0
30,2,0,0,0,0
35,2,0,0,0,0
34,1,1,0,0,0
35,2,0,0,0,0
40,2,0,0,0,0
39,2,0,0,0,0
32,1,0,2,0,0
35,2,2,0,0,0
38,1,0,0,0,0
34,2,1,0,0,0
37,2,0,0,0,0
35,2,0,0,0,0
36,2,0,0,0,0
38,2,0,0,0,0
31,2,0,0,0,0
36,3,0,0,0,0
35,2,0,0,0,0
35,3,0,0,0,0
41,2,0,0,0,0
40,2,0,0,0,0
39,2,0,0,2,0
35,2,0,0,2,0
40,2,0,0,0,0
37,2,2,0,0,0
33,2,0,0,0,0
33,1,0,0,2,0
36,2,0,0,0,0
43,1,0,0,0,0
37,1,0,0,0,0
38,1,1,2,0,0
38,1,0,0,0,0
39,2,0,0,0,0
36,1,0,0,0,0
39,1,0,0,0,0
38,1,0,0,0,0
45,1,0,0,0,0
37,2,0,0,0,0
32,2,0,0,0,0
39,2,0,0,0,0
40,1,0,0,0,0
41,2,0,0,0,0
38,2,0,0,0,0
40,1,0,0,0,0
35,1,1,2,0,0
33,1,0,0,2,0
41,1,1,2,2,0
36,1,0,0,0,0
35,1,0,0,0,0
35,1,0,0,0,0
41,1,0,0,0,0
37,2,0,0,0,0
39,1,0,0,0,0
37,2,1,3,2,0
30,2,0,0,0,0
37,1,0,0,0,0
41,1,1,2,2,0
39,2,0,0,0,0
41,1,0,0,0,0
39,1,0,0,0,0
38,2,0,0,0,0
36,1,0,0,0,0
34,2,0,0,0,0
39,1,0,0,0,0
42,1,0,0,0,0
30,1,0,0,2,0
34,1,0,0,0,0
32,2,0,0,0,0
35,2,0,0,0,0
39,2,0,0,0,0
38,2,0,0,0,0
34,2,0,0,0,0
37,2,2,2,2,0
38,2,0,0,0,0
41,2,0,0,0,0
37,2,0,0,0,0
39,2,0,0,0,0
41,2,0,0,0,0
38,1,0,0,0,0
37,2,1,0,0,0
39,1,0,0,0,0
46,1,0,0,0,0
35,2,0,0,0,0
44,1,0,0,0,0
38,2,0,0,0,0
38,1,0,0,2,0
41,2,0,0,0,0
35,1,4,3,2,0
41,1,0,0,0,0
37,1,0,0,0,0
34,2,0,0,0,0
35,1,0,0,0,0
40,1,0,0,0,0
34,2,0,0,0,0
39,1,2,2,0,0
44,2,0,0,0,0
38,2,0,0,0,0
41,2,0,0,0,0
36,2,0,0,0,0
41,2,0,0,0,0
39,2,0,0,0,0
36,2,0,0,0,0
34,1,0,0,0,0
38,2,1,0,0,0
37,2,0,0,0,0
38,1,0,0,0,0
31,2,0,0,0,0
34,2,0,0,0,0
36,1,2,0,0,0
41,2,1,0,0,0
45,1,1,0,0,0
39,2,0,0,0,0
39,1,1,2,0,0
36,1,0,0,0,0
36,1,0,0,0,0
35,2,0,0,0,0
38,1,0,0,0,0
37,2,0,0,0,0
38,2,0,0,0,0
40,2,0,0,0,0
40,1,0,0,0,0
33,2,0,0,0,0
38,1,0,0,0,0
40,2,2,2,2,0
40,3,2,0,0,0
39,2,0,0,0,0
37,2,2,0,0,0
33,3,0,0,0,0
41,3,0,0,0,0
35,2,0,0,0,0
37,1,0,0,0,0
30,2,0,0,0,0
39,3,0,0,0,0
33,2,0,0,2,0
40,1,0,0,0,0
36,2,0,0,0,0
38,1,0,0,0,0
41,2,0,0,0,0
29,2,0,0,0,0
37,2,0,0,0,0
39,1,0,0,0,0
34,2,3,2,0,0
41,1,0,0,0,0
34,2,0,0,0,0
41,2,0,0,0,0
39,1,0,0,0,0
31,1,0,0,0,0
38,2,0,0,0,0
43,1,0,2,0,0
37,1,0,0,2,0
34,2,0,0,0,0
34,2,1,0,0,0
35,1,0,0,0,0
41,1,0,0,0,0
36,1,0,0,0,0
39,2,0,0,0,0
36,2,0,0,0,0
38,2,1,0,0,0
36,2,0,0,0,0
37,1,4,3,2,0
37,2,0,0,0,0
43,1,2,0,0,0
36,2,0,0,0,0
37,2,0,0,0,0
40,1,1,0,0,0
39,1,0,0,0,0
38,2,0,0,0,0
41,2,0,0,0,0
39,1,0,0,0,0
36,2,0,0,0,0
39,2,0,0,0,0
38,2,0,0,0,0
39,2,0,0,0,0
41,2,0,0,0,0
36,1,2,0,0,0
44,1,0,0,0,0
37,2,1,2,2,0
37,2,0,0,0,0
31,1,0,0,0,0
39,2,0,0,0,0
39,2,0,0,0,0
38,1,0,0,0,0
37,2,0,0,0,0
36,1,0,0,0,0
41,2,0,0,0,0
35,1,0,0,0,0
36,1,1,0,0,0
37,2,0,0,0,0
32,2,0,0,0,0
36,2,0,0,0,0
38,2,1,0,0,0
38,2,0,0,0,0
39,2,0,0,0,0
37,1,0,0,0,0
33,1,0,0,0,0
33,2,0,0,0,0
38,2,0,0,0,0
43,2,0,0,0,0
44,1,0,0,0,0
30,2,1,2,0,0
38,1,0,0,0,0
37,1,1,0,0,0
39,2,0,0,0,0
35,2,0,0,0,0
36,1,0,0,0,0
37,1,0,0,0,0
38,2,0,0,0,0
43,1,0,0,0,0
39,2,0,0,0,0
35,2,0,0,0,0
33,2,0,0,2,0
38,1,2,0,0,0
42,1,0,0,0,0
35,1,0,0,0,0
35,2,0,0,0,0
35,2,0,0,0,0
32,2,0,0,0,0
37,1,0,0,0,0
41,2,1,1,0,0
38,2,0,0,0,0
40,2,0,0,0,0
40,1,0,0,0,0
40,2,0,0,2,0
39,2,0,0,0,0
39,2,0,0,0,0
38,1,0,0,0,0
34,2,0,0,0,0
38,2,0,0,0,0
43,1,0,0,0,0
34,1,0,0,2,0
33,2,0,0,0,0
40,1,0,0,0,0
33,2,2,0,0,0
40,2,0,0,0,0
39,1,0,0,0,0
35,1,0,0,0,0
44,1,0,0,2,0
36,1,0,0,0,0
34,2,0,0,0,0
38,1,0,0,0,0
39,1,1,2,2,0
39,1,0,0,0,0
39,1,0,0,0,0
31,2,0,0,0,0
37,1,0,0,0,0
38,2,1,0,0,0
37,1,0,0,0,0
35,2,0,0,0,0
34,2,0,0,0,0
36,2,0,0,0,0
36,1,0,0,0,0
30,2,0,0,0,0
30,1,0,0,0,0
39,1,0,0,0,0
31,2,0,0,0,0
40,2,0,0,0,0
38,2,0,0,0,0
38,2,0,0,0,0
38,1,0,0,0,0
36,1,0,0,0,0
32,1,0,0,0,0
38,1,0,0,0,0
36,2,1,2,2,0
41,2,0,0,0,0
35,1,0,0,0,0
40,2,0,0,2,0
41,1,0,0,0,0
40,2,0,0,0,0
35,2,0,0,0,0
35,1,0,0,0,0
32,2,0,0,0,0
39,2,1,0,0,0
42,1,0,0,0,0
33,1,1,2,0,0
31,2,0,0,0,0
39,2,0,0,0,0
36,1,0,3,2,0
37,1,0,2,0,0
41,2,0,0,0,0
35,1,0,0,0,0
36,1,0,0,0,0
38,2,0,0,0,0
43,1,1,0,0,0
39,1,0,0,0,0
36,2,0,0,0,0
40,2,0,0,0,0
36,2,1,0,0,0
39,1,0,0,0,0
41,2,0,0,0,0
41,2,0,0,0,0
38,3,0,0,0,0
33,2,0,0,0,0
40,1,0,0,0,0
37,2,1,2,2,0
39,1,0,0,0,0
36,2,0,0,0,0
37,2,0,0,0,0
33,1,1,0,0,0
38,1,0,0,0,0
35,2,0,0,0,0
37,1,0,0,0,0
32,2,0,0,0,0
39,1,0,0,0,0
33,2,1,2,0,0
33,2,0,0,0,0
39,2,0,0,0,0
38,1,0,0,0,0
40,2,0,0,0,0
39,2,0,0,0,0
31,1,0,0,0,0
35,1,0,0,0,0
39,2,1,2,0,0
40,2,0,0,0,0
43,1,0,0,2,0
38,2,0,0,0,0
41,1,0,0,2,0
32,1,0,0,0,0
34,2,0,0,0,0
38,1,0,0,0,0
38,2,0,0,0,0
37,2,0,0,0,0
34,2,0,0,0,0
40,2,0,0,0,0
37,2,0,0,0,0
36,1,1,2,2,0
39,2,0,0,0,0
37,3,1,2,0,0
36,1,1,2,0,0
34,2,1,2,0,0
34,1,0,0,0,0
33,2,0,0,0,0
41,2,0,0,0,0
36,1,1,0,0,0
40,1,0,0,0,0
36,1,0,0,0,0
38,2,0,0,0,0
37,1,0,0,0,0
31,2,0,0,0,0
39,1,0,0,0,0
40,1,0,0,0,0
36,1,0,0,0,0
32,1,0,0,0,0
43,2,0,0,0,0
34,1,0,0,0,0
35,1,0,0,0,0
36,1,0,0,0,0
34,1,0,0,2,0
37,2,0,0,0,0
37,1,1,2,2,0
39,1,0,0,0,0
38,1,0,0,0,0
42,2,0,0,0,0
36,1,0,0,0,0
41,1,0,0,0,0
41,2,0,0,0,0
36,2,0,0,0,0
36,2,0,0,0,0
44,2,0,0,0,0
34,2,0,0,0,0
33,1,0,0,0,0
39,1,0,0,2,0
35,1,0,0,0,0
40,1,0,0,0,0
40,1,0,0,0,0
40,1,0,0,0,0
43,2,0,0,0,0
38,2,0,0,0,0
38,1,0,0,0,0
38,1,0,0,0,0
38,2,0,0,0,0
35,2,0,0,0,0
39,2,0,0,2,0
38,1,1,2,2,0
37,1,0,0,0,0
39,2,0,0,0,0
43,1,1,2,0,0
35,2,0,0,0,0
34,2,0,2,0,0
35,1,0,0,0,0
37,2,0,0,0,0
39,2,0,0,0,0
41,1,0,0,0,0
40,2,0,0,0,0
40,2,0,0,0,0
34,2,0,0,0,0
37,1,0,0,0,0
38,2,0,0,0,0
35,1,0,0,0,0
37,1,0,0,0,0
41,1,0,0,0,0
36,2,0,0,0,0
36,2,0,0,0,0
35,2,0,0,0,0
36,1,0,0,0,0
40,2,0,0,0,0
38,2,1,0,0,0
41,2,0,0,0,0
41,1,0,0,0,0
39,1,0,0,0,0
39,2,0,0,0,0
38,2,0,0,0,0
34,1,0,0,0,0
38,2,0,0,0,0
33,1,0,0,0,0
37,1,0,2,0,0
37,1,0,0,0,0
36,1,0,0,2,0
40,2,0,0,0,0
37,2,1,0,0,0
32,1,0,0,0,0
36,2,0,0,0,0
36,2,0,0,0,0
37,2,1,2,0,0
32,2,0,0,0,0
37,2,0,0,0,0
32,1,0,0,0,0
46,1,0,0,0,0
35,1,0,0,0,0
44,1,0,0,0,0
32,1,0,0,0,0
43,2,0,0,0,0
43,1,0,0,0,0
36,2,0,0,0,0
37,2,2,0,0,0
43,2,0,0,0,0
33,1,1,2,2,0
35,2,2,2,2,0
39,2,0,0,0,0
35,1,0,0,0,0
38,1,0,0,0,0
36,1,0,0,0,0
39,1,0,0,0,0
38,2,0,0,0,0
40,2,0,0,0,0
37,1,0,0,0,0
39,1,0,0,0,0
31,1,0,0,0,0
36,2,0,0,0,0
37,2,0,0,0,0
37,2,0,0,0,0
42,1,1,0,0,0
38,2,0,0,0,0
41,1,0,0,0,0
42,2,1,0,0,0
34,1,0,0,0,0
37,1,0,0,0,0
36,1,0,0,0,0
36,1,0,0,0,0
37,1,0,0,0,0
42,2,0,0,0,0
37,2,0,0,0,0
37,2,0,0,2,0
38,2,0,0,0,0
39,1,0,0,0,0
44,1,0,2,0,0
41,1,1,2,0,0
38,2,0,0,0,0
37,1,0,0,0,0
41,1,0,0,0,0
39,1,0,2,0,0
40,2,0,0,0,0
36,1,2,0,0,0
41,2,1,0,0,0
37,1,0,2,0,0
39,1,0,0,0,0
38,1,2,2,2,0
35,1,2,2,2,0
42,2,0,0,0,0
41,1,0,0,0,0
38,2,0,0,0,0
38,1,0,0,0,0
36,1,0,0,0,0
42,1,0,0,0,0
38,2,0,0,0,0
37,1,0,0,0,0
35,2,0,0,0,0
36,2,0,0,0,0
41,1,0,0,0,0
35,1,0,0,0,0
39,2,0,0,0,0
40,1,0,0,0,0
42,2,0,0,0,0
41,1,0,0,0,0
39,1,0,0,0,0
38,1,0,0,0,0
35,1,0,0,0,0
41,1,2,2,2,0
38,2,0,0,0,0
41,2,1,0,0,0
36,1,0,0,2,0
36,2,0,0,0,0
41,1,1,0,0,0
44,2,0,0,0,0
36,2,0,0,0,0
32,2,0,0,0,0
33,2,0,0,0,0
35,1,0,0,0,0
40,2,0,0,0,0
37,2,0,0,0,0
29,1,0,0,0,0
38,2,0,0,0,0
39,2,0,0,0,0
36,2,0,0,0,0
39,1,0,0,0,0
40,2,0,0,0,0
36,1,0,0,0,0
43,2,0,0,0,0
36,2,1,0,0,0
39,2,0,0,0,0
41,1,0,0,0,0
35,2,1,2,2,0
41,1,0,0,0,0
32,1,0,0,0,0
41,2,0,0,0,0
33,2,0,0,0,0
36,1,0,0,0,0
39,2,0,0,0,0
31,1,4,3,2,0
40,1,0,0,0,0
33,2,0,0,0,0
42,2,0,0,0,0
42,2,0,0,0,0
33,1,0,0,0,0
42,1,0,0,0,0
38,3,0,0,0,0
39,2,0,0,0,0
41,1,0,0,0,0
33,1,0,0,0,0
35,2,0,0,0,0
41,1,0,0,0,0
37,1,0,0,0,0
42,1,1,0,0,0
40,1,0,0,0,0
41,1,1,0,0,0
40,1,0,0,0,0
34,1,0,0,0,0
40,2,0,0,0,0
33,1,0,0,0,0
38,1,0,0,0,0
36,2,0,2,2,0
41,2,0,0,0,0
36,2,0,0,0,0
41,1,0,0,0,0
39,2,0,0,0,0
35,1,0,0,0,0
41,1,0,0,0,0
40,1,0,0,0,0
31,1,0,0,2,0
39,1,1,2,2,0
37,1,0,0,0,0
36,2,0,0,0,0
39,1,0,0,0,0
36,2,0,0,0,0
38,2,0,0,0,0
35,1,0,0,0,0
39,1,0,0,0,0
33,1,0,0,0,0
35,2,0,0,0,0
41,1,0,0,0,0
34,2,0,0,0,0
30,2,0,0,0,0
35,1,0,0,0,0
39,2,1,0,0,0
35,1,0,0,0,0
38,1,0,0,0,0
39,2,0,0,0,0
33,1,0,0,0,0
34,2,0,0,0,0
40,1,0,0,2,0
36,2,0,0,0,0
34,1,0,0,0,0
38,2,0,0,0,0
36,1,0,0,0,0
41,2,0,0,0,0
38,2,0,0,0,0
38,2,0,0,0,0
36,1,0,0,0,0
36,2,0,0,0,0
39,1,0,0,0,0
37,2,0,0,0,0
36,1,0,0,0,0
36,1,1,2,2,0
36,2,0,0,0,0
42,2,0,0,0,0
34,2,0,0,0,0
40,1,0,0,0,0
32,1,1,2,0,0
40,1,0,0,0,0
35,2,0,0,2,0
37,2,0,0,0,0
42,2,0,0,0,0
41,2,0,0,0,0
40,1,0,0,0,0
36,1,0,0,0,0
41,2,0,0,0,0
37,2,0,0,0,0
38,1,1,0,0,0
35,1,0,0,0,0
38,1,0,0,0,0
29,2,1,2,2,0
37,1,0,0,0,0
36,2,0,0,0,0
42,2,0,0,0,0
38,1,0,0,0,0
38,1,0,0,0,0
31,1,0,0,2,0
31,2,1,2,2,0
40,3,1,2,0,0
41,1,0,0,0,0
39,2,0,0,0,0
34,1,0,0,0,0
38,2,0,2,0,0
35,2,0,0,0,0
36,2,0,0,0,0
32,2,0,0,0,0
36,1,2,2,2,0
37,1,0,0,0,0
41,2,0,0,0,0
38,1,0,0,0,0
38,2,0,0,2,0
33,2,0,0,0,0
40,2,0,0,0,0
38,1,0,0,0,0
40,2,0,0,0,0
43,1,0,0,0,0
38,1,1,0,0,0
36,1,0,0,0,0
37,2,0,0,0,0
38,1,0,0,0,0
37,2,0,0,0,0
36,2,0,0,0,0
40,1,0,0,0,0
36,1,0,0,0,0
40,2,0,0,0,0
36,1,0,0,0,0
37,2,0,0,0,0
36,2,0,0,0,0
39,2,0,0,0,0
39,2,0,0,0,0
41,1,1,0,0,0
40,1,0,0,0,0
34,1,0,0,0,0
32,1,0,0,0,0
38,2,0,0,0,0
37,1,0,0,0,0
36,2,0,0,0,0
39,1,0,0,0,0
43,2,0,0,0,0
33,2,1,0,2,0
35,2,0,0,0,0
39,1,0,0,0,0
36,2,0,0,0,0
42,2,0,0,0,0
37,1,0,0,0,0
37,2,0,0,0,0
42,2,0,0,0,0
34,1,0,0,0,0
39,1,0,0,2,0
35,1,0,0,0,0
37,2,0,0,0,0
40,2,0,0,0,0
40,1,0,0,2,0
41,1,0,0,0,0
36,1,1,0,0,0
38,2,0,0,0,0
34,2,0,0,0,0
38,1,0,2,0,0
36,2,0,0,0,0
38,2,0,0,0,0
38,1,0,0,0,0
35,2,0,0,0,0
37,1,0,0,0,0
34,1,0,0,0,0
39,1,0,0,0,0
37,2,0,0,0,0
39,1,0,0,0,0
39,2,1,0,0,0
43,2,0,0,0,0
38,2,0,0,0,0
38,2,0,0,0,0
37,2,0,0,0,0
33,2,0,0,0,0
42,2,0,0,0,0
39,3,0,0,0,0
36,2,0,0,0,0
33,2,0,0,0,0
43,1,0,0,0,0
40,2,0,0,0,0
40,2,0,0,0,0
40,1,0,0,0,0
39,2,0,0,0,0
43,2,0,0,0,0
39,2,0,0,0,0
38,1,0,0,0,0
37,2,0,0,0,0
41,1,0,0,0,0
36,2,0,0,0,0
38,1,0,0,0,0
34,1,0,0,0,0
31,1,0,0,0,0
44,2,0,0,0,0
37,2,0,0,0,0
35,1,0,0,0,0
37,1,0,0,0,0
35,2,0,0,0,0
41,2,0,0,0,0
35,2,0,0,0,0
32,2,0,0,2,0
39,2,0,2,0,0
34,1,0,0,0,0
39,1,0,0,0,0
40,2,0,0,0,0
41,2,1,0,0,0
36,2,0,0,0,0
30,1,2,2,0,0
39,2,0,0,0,0
38,2,0,0,0,0
38,1,0,0,0,0
34,1,0,0,0,0
38,2,1,0,0,0
34,2,0,0,0,0
41,1,0,0,0,0
36,2,0,0,0,0
37,1,0,0,0,0
38,1,0,0,0,0
35,1,0,0,0,0
39,2,0,0,0,0
37,1,0,0,0,0
35,2,0,0,0,0
36,1,1,0,0,0
35,1,0,0,0,0
33,1,0,0,0,0
36,1,0,0,0,0
38,2,0,0,0,0
37,1,1,0,0,0
30,2,0,0,0,0
37,3,0,0,2,0
37,2,0,0,0,0
43,2,0,0,0,0
40,1,0,0,0,0
36,2,0,0,0,0
38,1,0,0,0,0
38,2,0,0,0,0
36,2,0,0,0,0
39,2,0,0,0,0
35,2,1,2,2,0
40,2,0,0,0,0
36,2,0,0,0,0
34,2,1,0,0,0
36,2,0,0,2,0
42,2,0,0,0,0
38,2,0,0,0,0
42,2,1,2,0,0
34,1,0,0,0,0
41,1,0,0,0,0
40,2,0,0,0,0
36,2,0,0,2,0
36,2,2,2,2,0
38,2,0,0,0,0
37,1,0,0,0,0
39,2,0,0,0,0
35,1,1,2,0,0
41,2,0,0,0,0
35,2,0,0,0,0
38,1,1,2,2,0
37,1,0,0,0,0
33,2,0,0,0,0
38,2,0,0,0,0
37,2,0,0,0,0
36,1,0,0,0,0
39,2,0,0,0,0
38,1,0,0,0,0
41,2,0,0,0,0
41,2,0,0,0,0
35,1,0,0,0,0
37,1,0,0,0,0
35,2,0,0,0,0
42,1,0,0,0,0
37,1,0,0,2,0
38,1,0,0,0,0
38,2,0,0,0,0
34,2,0,0,0,0
36,2,0,0,0,0
37,2,3,3,2,0
42,1,1,2,0,0
40,2,1,2,0,0
40,1,0,0,0,0
36,1,0,0,0,0
34,1,0,0,0,0
37,1,0,0,0,0
34,1,0,0,0,0
33,2,0,0,0,0
41,2,2,2,2,0
40,2,0,0,0,0
43,1,1,2,0,0
40,2,0,0,0,0
32,2,0,0,0,0
37,2,0,0,0,0
42,2,1,0,0,0
38,2,1,0,0,0
32,2,0,0,0,0
36,2,0,0,2,0
36,2,0,0,0,0
36,2,0,0,0,0
36,2,0,0,0,0
36,2,0,0,0,0
37,1,1,0,0,0
41,1,0,0,0,0
37,1,0,0,0,0
36,1,1,0,0,0
38,2,0,0,0,0
36,2,1,0,0,0
38,2,0,0,0,0
40,2,0,0,0,0
43,2,0,0,0,0
35,2,0,0,0,0
34,1,0,0,0,0
39,3,0,0,0,0
36,2,1,2,2,0
38,2,0,0,0,0
38,2,2,4,4,0
36,2,0,0,2,0
34,2,0,0,0,0
39,1,0,0,0,0
40,2,0,0,0,0
41,2,0,0,0,0
35,2,0,0,0,0
35,1,0,0,0,0
34,2,0,0,0,0
41,2,0,0,0,0
41,2,1,2,2,0
32,1,0,0,0,0
40,2,2,0,0,0
34,2,0,0,0,0
40,2,0,0,0,0
35,2,0,0,0,0
40,1,0,0,0,0
36,2,2,2,2,0
43,1,0,0,0,0
36,1,0,0,0,0
40,2,2,2,0,0
40,1,0,0,0,0
35,2,2,2,2,0
42,1,0,0,0,0
39,3,0,0,0,0
41,1,0,0,0,0
38,1,2,2,2,0
35,2,0,0,0,0
42,2,0,0,0,0
34,2,0,0,0,0
40,2,2,0,0,0
39,2,1,2,0,0
40,2,0,0,0,0
31,1,0,0,0,0
43,2,1,2,0,0
36,1,1,2,0,0
36,2,0,0,0,0
30,1,0,0,0,0
42,1,0,0,0,0
37,1,0,0,0,0
38,1,0,0,0,0
36,1,0,0,0,0
37,1,0,0,0,0
36,2,0,0,0,0
36,1,0,0,0,0
41,2,0,0,0,0
35,2,0,0,0,0
38,2,1,0,2,0
38,1,0,0,0,0
39,1,2,0,0,0
36,2,0,0,0,0
43,2,0,0,0,0
38,1,0,0,0,0
37,2,0,0,0,0
40,2,0,0,0,0
36,1,0,0,0,0
37,2,0,0,0,0
36,2,0,0,0,0
38,2,0,0,0,0
38,1,0,0,0,0
38,2,3,2,2,0
41,1,0,0,0,0
41,2,0,0,0,0
40,1,1,2,0,0
35,2,0,0,0,0
38,1,0,0,0,0
40,2,0,0,2,0
38,2,0,0,0,0
39,2,0,0,0,0
37,1,0,0,0,0
40,2,0,0,0,0
35,1,0,0,0,0
38,2,1,0,0,0
40,2,0,0,0,0
33,2,0,0,0,0
40,2,0,0,0,0
38,2,0,0,0,0
36,1,0,0,2,0
41,1,0,0,0,0
40,1,0,0,0,0
42,1,0,0,0,0
40,2,0,0,0,0
42,1,0,0,0,0
41,2,0,0,0,0
28,2,0,0,2,0
43,1,0,0,0,0
36,1,0,0,0,0
33,1,0,0,0,0
37,1,0,0,0,0
37,1,1,0,0,0
41,2,0,0,0,0
38,1,0,0,0,0
37,2,0,0,0,0
36,2,0,0,2,0
35,1,0,0,0,0
37,2,0,0,0,0
38,1,0,0,0,0
41,2,0,0,0,0
38,2,0,0,0,0
35,2,0,0,0,0
41,1,1,0,0,0
43,2,2,0,0,0
34,2,1,2,2,0
41,2,0,0,0,0
36,2,0,0,0,0
38,2,0,0,0,0
37,2,0,0,0,0
36,1,0,0,0,0
36,2,0,0,0,0
41,2,0,2,0,0
37,2,0,0,0,0
36,1,0,0,0,0
36,2,0,0,0,0
36,2,0,0,0,0
40,2,1,2,2,0
39,1,0,0,0,0
33,2,0,0,0,0
38,2,0,0,0,0
32,2,0,0,0,0
37,2,0,0,0,0
34,1,0,0,0,0
29,2,1,2,2,0
37,1,0,0,0,0
39,2,0,0,0,0
38,1,0,0,0,0
37,1,0,0,0,0
36,2,1,2,0,0
38,1,0,0,0,0
31,1,0,0,0,0
38,1,0,0,0,0
37,1,1,0,0,0
37,1,0,0,0,0
39,1,1,2,2,0
39,2,0,0,0,0
35,1,0,0,0,0
34,1,0,0,0,0
40,2,0,0,0,0
39,1,0,0,0,0
39,1,0,0,0,0
41,2,1,0,0,0
38,1,0,0,0,0
41,2,0,0,0,0
36,2,0,0,0,0
41,1,0,0,0,0
36,1,0,0,0,0
40,3,2,2,2,0
37,2,0,0,0,0
37,2,0,0,2,0
37,2,0,0,0,0
39,1,0,0,0,0
41,2,2,2,4,0
39,2,0,0,0,0
42,1,0,0,0,0
36,1,0,0,0,0
38,1,1,0,0,0
37,1,0,0,0,0
32,2,2,2,0,0
38,2,1,2,2,0
36,2,0,0,0,0
40,2,0,0,0,0
41,2,0,0,0,0
33,2,0,0,0,0
34,2,0,0,0,0
41,1,1,2,0,0
37,1,0,0,0,0
32,2,1,0,2,0
36,2,0,0,0,0
37,1,0,0,0,0
38,2,0,0,0,0
38,1,0,0,0,0
36,2,0,0,0,0
34,1,0,0,0,0
32,1,0,0,0,0
35,1,0,0,0,0
37,1,1,0,2,0
40,2,0,0,0,0
39,2,0,0,0,0
37,1,2,3,2,0
36,1,1,2,2,0
36,2,0,0,0,0
37,2,0,0,0,0
41,1,1,2,0,0
35,2,0,0,0,0
38,2,0,0,0,0
38,2,2,2,2,0
40,1,0,0,0,0
43,2,0,0,0,0
